,Solar,Solar
,Actual Aggregated,Actual Consumption
timestamp,,
2024-01-06 18:00:00+01:00,6.46,0.0
2024-01-06 18:15:00+01:00,4.01,0.0
2024-01-06 18:30:00+01:00,3.14,0.0
2024-01-06 18:45:00+01:00,2.98,0.0
2024-01-06 19:00:00+01:00,6.81,0.0
2024-01-06 19:15:00+01:00,3.11,0.0
2024-01-06 19:30:00+01:00,2.91,0.0
2024-01-06 19:45:00+01:00,2.85,0.0
2024-01-06 20:00:00+01:00,6.49,0.0
2024-01-06 20:15:00+01:00,2.93,0.0
2024-01-06 20:30:00+01:00,2.78,0.0
2024-01-06 20:45:00+01:00,2.83,0.0
2024-01-06 21:00:00+01:00,3.49,0.0
2024-01-06 21:15:00+01:00,2.64,0.0
2024-01-06 21:30:00+01:00,2.64,0.0
2024-01-06 21:45:00+01:00,2.66,0.0
2024-01-06 22:00:00+01:00,3.31,0.0
2024-01-06 22:15:00+01:00,2.47,0.0
2024-01-06 22:30:00+01:00,2.54,0.0
2024-01-06 22:45:00+01:00,2.66,0.0
2024-01-06 23:00:00+01:00,2.7,0.0
2024-01-06 23:15:00+01:00,2.76,0.0
2024-01-06 23:30:00+01:00,2.87,0.0
2024-01-06 23:45:00+01:00,2.65,0.0
2024-01-07 00:00:00+01:00,2.51,0.0
2024-01-07 00:15:00+01:00,2.59,0.0
2024-01-07 00:30:00+01:00,2.58,0.0
2024-01-07 00:45:00+01:00,2.64,0.0
2024-01-07 01:00:00+01:00,2.45,0.0
2024-01-07 01:15:00+01:00,3.26,0.0
2024-01-07 01:30:00+01:00,2.63,0.0
2024-01-07 01:45:00+01:00,2.66,0.0
2024-01-07 02:00:00+01:00,3.36,0.0
2024-01-07 02:15:00+01:00,3.25,0.0
2024-01-07 02:30:00+01:00,2.57,0.0
2024-01-07 02:45:00+01:00,2.63,0.0
2024-01-07 03:00:00+01:00,2.57,0.0
2024-01-07 03:15:00+01:00,2.62,0.0
2024-01-07 03:30:00+01:00,2.57,0.0
2024-01-07 03:45:00+01:00,2.64,0.0
2024-01-07 04:00:00+01:00,3.17,0.0
2024-01-07 04:15:00+01:00,2.45,0.0
2024-01-07 04:30:00+01:00,2.47,0.0
2024-01-07 04:45:00+01:00,2.64,0.0
2024-01-07 05:00:00+01:00,2.6,0.0
2024-01-07 05:15:00+01:00,2.68,0.0
2024-01-07 05:30:00+01:00,2.65,0.0
2024-01-07 05:45:00+01:00,2.67,0.0
2024-01-07 06:00:00+01:00,2.57,0.0
2024-01-07 06:15:00+01:00,2.61,0.0
2024-01-07 06:30:00+01:00,2.67,0.0
2024-01-07 06:45:00+01:00,2.66,0.0
2024-01-07 07:00:00+01:00,2.63,0.0
2024-01-07 07:15:00+01:00,2.79,0.0
2024-01-07 07:30:00+01:00,2.96,0.0
2024-01-07 07:45:00+01:00,6.8,0.0
2024-01-07 08:00:00+01:00,5.05,0.0
2024-01-07 08:15:00+01:00,21.59,0.0
2024-01-07 08:30:00+01:00,119.29,0.0
2024-01-07 08:45:00+01:00,298.97,0.0
2024-01-07 09:00:00+01:00,548.17,0.0
2024-01-07 09:15:00+01:00,824.35,0.0
2024-01-07 09:30:00+01:00,1080.38,0.0
2024-01-07 09:45:00+01:00,1346.97,0.0
2024-01-07 10:00:00+01:00,1643.56,0.0
2024-01-07 10:15:00+01:00,1958.76,0.0
2024-01-07 10:30:00+01:00,2300.62,0.0
2024-01-07 10:45:00+01:00,2645.11,0.0
2024-01-07 11:00:00+01:00,2954.43,0.0
2024-01-07 11:15:00+01:00,3286.06,0.0
2024-01-07 11:30:00+01:00,3529.64,0.0
2024-01-07 11:45:00+01:00,3721.37,0.0
2024-01-07 12:00:00+01:00,3827.74,0.0
2024-01-07 12:15:00+01:00,3892.01,0.0
2024-01-07 12:30:00+01:00,3822.95,0.0
2024-01-07 12:45:00+01:00,3679.73,0.0
2024-01-07 13:00:00+01:00,3523.34,0.0
2024-01-07 13:15:00+01:00,3321.64,0.0
2024-01-07 13:30:00+01:00,3067.94,0.0
2024-01-07 13:45:00+01:00,2789.57,0.0
2024-01-07 14:00:00+01:00,2491.67,0.0
2024-01-07 14:15:00+01:00,2192.14,0.0
2024-01-07 14:30:00+01:00,1869.17,0.0
2024-01-07 14:45:00+01:00,1543.07,0.0
2024-01-07 15:00:00+01:00,1197.5,0.0
2024-01-07 15:15:00+01:00,864.53,0.0
2024-01-07 15:30:00+01:00,560.92,0.0
2024-01-07 15:45:00+01:00,309.09,0.0
2024-01-07 16:00:00+01:00,122.95,0.0
2024-01-07 16:15:00+01:00,30.06,0.0
2024-01-07 16:30:00+01:00,7.06,0.0
2024-01-07 16:45:00+01:00,6.22,0.0
2024-01-07 17:00:00+01:00,3.32,0.0
2024-01-07 17:15:00+01:00,3.59,0.0
2024-01-07 17:30:00+01:00,3.17,0.0
2024-01-07 17:45:00+01:00,3.1,0.0
2024-01-07 18:00:00+01:00,3.68,0.0
2024-01-07 18:15:00+01:00,2.89,0.0
2024-01-07 18:30:00+01:00,2.81,0.0
2024-01-07 18:45:00+01:00,2.74,0.0
2024-01-07 19:00:00+01:00,3.45,0.0
2024-01-07 19:15:00+01:00,2.7,0.0
2024-01-07 19:30:00+01:00,2.68,0.0
2024-01-07 19:45:00+01:00,2.66,0.0
2024-01-07 20:00:00+01:00,3.27,0.0
2024-01-07 20:15:00+01:00,2.67,0.0
2024-01-07 20:30:00+01:00,2.75,0.0
2024-01-07 20:45:00+01:00,2.79,0.0
2024-01-07 21:00:00+01:00,3.49,0.0
2024-01-07 21:15:00+01:00,3.51,0.0
2024-01-07 21:30:00+01:00,3.54,0.0
2024-01-07 21:45:00+01:00,3.43,0.0
2024-01-07 22:00:00+01:00,2.6,0.0
2024-01-07 22:15:00+01:00,2.56,0.0
2024-01-07 22:30:00+01:00,2.57,0.0
2024-01-07 22:45:00+01:00,2.65,0.0
2024-01-07 23:00:00+01:00,3.31,0.0
2024-01-07 23:15:00+01:00,2.72,0.0
2024-01-07 23:30:00+01:00,2.79,0.0
2024-01-07 23:45:00+01:00,3.37,0.0
2024-01-08 00:00:00+01:00,2.69,0.0
2024-01-08 00:15:00+01:00,2.75,0.0
2024-01-08 00:30:00+01:00,2.7,0.0
2024-01-08 00:45:00+01:00,2.73,0.0
2024-01-08 01:00:00+01:00,2.62,0.0
2024-01-08 01:15:00+01:00,2.69,0.0
2024-01-08 01:30:00+01:00,2.68,0.0
2024-01-08 01:45:00+01:00,2.75,0.0
2024-01-08 02:00:00+01:00,3.27,0.0
2024-01-08 02:15:00+01:00,2.61,0.0
2024-01-08 02:30:00+01:00,2.52,0.0
2024-01-08 02:45:00+01:00,2.5,0.0
2024-01-08 03:00:00+01:00,2.53,0.0
2024-01-08 03:15:00+01:00,2.72,0.0
2024-01-08 03:30:00+01:00,2.73,0.0
2024-01-08 03:45:00+01:00,2.8,0.0
2024-01-08 04:00:00+01:00,2.69,0.0
2024-01-08 04:15:00+01:00,2.78,0.0
2024-01-08 04:30:00+01:00,2.75,0.0
2024-01-08 04:45:00+01:00,2.79,0.0
2024-01-08 05:00:00+01:00,2.68,0.0
2024-01-08 05:15:00+01:00,3.47,0.0
2024-01-08 05:30:00+01:00,2.87,0.0
2024-01-08 05:45:00+01:00,3.68,0.0
2024-01-08 06:00:00+01:00,2.74,0.0
2024-01-08 06:15:00+01:00,2.81,0.0
2024-01-08 06:30:00+01:00,2.72,0.0
2024-01-08 06:45:00+01:00,3.48,0.0
2024-01-08 07:00:00+01:00,2.63,0.0
2024-01-08 07:15:00+01:00,2.87,0.0
2024-01-08 07:30:00+01:00,3.13,0.0
2024-01-08 07:45:00+01:00,4.24,0.0
2024-01-08 08:00:00+01:00,7.38,0.0
2024-01-08 08:15:00+01:00,31.72,0.0
2024-01-08 08:30:00+01:00,164.14,0.0
2024-01-08 08:45:00+01:00,504.08,0.0
2024-01-08 09:00:00+01:00,987.22,0.0
2024-01-08 09:15:00+01:00,1492.22,0.0
2024-01-08 09:30:00+01:00,2073.95,0.0
2024-01-08 09:45:00+01:00,2623.55,0.0
2024-01-08 10:00:00+01:00,3284.24,0.0
2024-01-08 10:15:00+01:00,4032.1,0.0
2024-01-08 10:30:00+01:00,4895.96,0.0
2024-01-08 10:45:00+01:00,5739.02,0.0
2024-01-08 11:00:00+01:00,6451.24,0.0
2024-01-08 11:15:00+01:00,7242.87,0.0
2024-01-08 11:30:00+01:00,7906.8,0.0
2024-01-08 11:45:00+01:00,8483.82,0.0
2024-01-08 12:00:00+01:00,8988.21,0.0
2024-01-08 12:15:00+01:00,9385.72,0.0
2024-01-08 12:30:00+01:00,9594.28,0.0
2024-01-08 12:45:00+01:00,9660.33,0.0
2024-01-08 13:00:00+01:00,9582.89,0.0
2024-01-08 13:15:00+01:00,9344.98,0.0
2024-01-08 13:30:00+01:00,8947.76,0.0
2024-01-08 13:45:00+01:00,8308.48,0.0
2024-01-08 14:00:00+01:00,7609.52,0.0
2024-01-08 14:15:00+01:00,6762.62,0.0
2024-01-08 14:30:00+01:00,5838.8,0.0
2024-01-08 14:45:00+01:00,4868.13,0.0
2024-01-08 15:00:00+01:00,3814.74,0.0
2024-01-08 15:15:00+01:00,2806.87,0.0
2024-01-08 15:30:00+01:00,1807.67,0.0
2024-01-08 15:45:00+01:00,988.36,0.0
2024-01-08 16:00:00+01:00,409.28,0.0
2024-01-08 16:15:00+01:00,123.35,0.0
2024-01-08 16:30:00+01:00,22.42,0.0
2024-01-08 16:45:00+01:00,9.1,0.0
2024-01-08 17:00:00+01:00,3.77,0.0
2024-01-08 17:15:00+01:00,3.58,0.0
2024-01-08 17:30:00+01:00,7.59,0.0
2024-01-08 17:45:00+01:00,5.25,0.0
2024-01-08 18:00:00+01:00,9.21,0.0
2024-01-08 18:15:00+01:00,6.76,0.0
2024-01-08 18:30:00+01:00,3.55,0.0
2024-01-08 18:45:00+01:00,4.42,0.0
2024-01-08 19:00:00+01:00,4.99,0.0
2024-01-08 19:15:00+01:00,2.88,0.0
2024-01-08 19:30:00+01:00,2.81,0.0
2024-01-08 19:45:00+01:00,2.81,0.0
2024-01-08 20:00:00+01:00,3.5,0.0
2024-01-08 20:15:00+01:00,3.51,0.0
2024-01-08 20:30:00+01:00,2.71,0.0
2024-01-08 20:45:00+01:00,2.87,0.0
2024-01-08 21:00:00+01:00,2.72,0.0
2024-01-08 21:15:00+01:00,3.47,0.0
2024-01-08 21:30:00+01:00,2.73,0.0
2024-01-08 21:45:00+01:00,2.76,0.0
2024-01-08 22:00:00+01:00,3.53,0.0
2024-01-08 22:15:00+01:00,2.75,0.0
2024-01-08 22:30:00+01:00,2.75,0.0
2024-01-08 22:45:00+01:00,2.78,0.0
2024-01-08 23:00:00+01:00,3.41,0.0
2024-01-08 23:15:00+01:00,2.78,0.0
2024-01-08 23:30:00+01:00,3.62,0.0
2024-01-08 23:45:00+01:00,2.85,0.0
2024-01-09 00:00:00+01:00,2.99,0.0
2024-01-09 00:15:00+01:00,2.82,0.0
2024-01-09 00:30:00+01:00,2.81,0.0
2024-01-09 00:45:00+01:00,3.21,0.0
2024-01-09 01:00:00+01:00,3.12,0.0
2024-01-09 01:15:00+01:00,2.83,0.0
2024-01-09 01:30:00+01:00,2.79,0.0
2024-01-09 01:45:00+01:00,3.61,0.0
2024-01-09 02:00:00+01:00,2.63,0.0
2024-01-09 02:15:00+01:00,2.7,0.0
2024-01-09 02:30:00+01:00,2.8,0.0
2024-01-09 02:45:00+01:00,2.87,0.0
2024-01-09 03:00:00+01:00,2.8,0.0
2024-01-09 03:15:00+01:00,2.87,0.0
2024-01-09 03:30:00+01:00,2.8,0.0
2024-01-09 03:45:00+01:00,2.85,0.0
2024-01-09 04:00:00+01:00,2.85,0.0
2024-01-09 04:15:00+01:00,2.89,0.0
2024-01-09 04:30:00+01:00,2.9,0.0
2024-01-09 04:45:00+01:00,2.95,0.0
2024-01-09 05:00:00+01:00,2.88,0.0
2024-01-09 05:15:00+01:00,2.9,0.0
2024-01-09 05:30:00+01:00,2.92,0.0
2024-01-09 05:45:00+01:00,3.48,0.0
2024-01-09 06:00:00+01:00,2.95,0.0
2024-01-09 06:15:00+01:00,2.8,0.0
2024-01-09 06:30:00+01:00,2.77,0.0
2024-01-09 06:45:00+01:00,6.49,0.0
2024-01-09 07:00:00+01:00,2.77,0.0
2024-01-09 07:15:00+01:00,2.88,0.0
2024-01-09 07:30:00+01:00,3.32,0.0
2024-01-09 07:45:00+01:00,7.22,0.0
2024-01-09 08:00:00+01:00,17.7,0.0
2024-01-09 08:15:00+01:00,110.21,0.0
2024-01-09 08:30:00+01:00,568.79,0.0
2024-01-09 08:45:00+01:00,1376.35,0.0
2024-01-09 09:00:00+01:00,2432.33,0.0
2024-01-09 09:15:00+01:00,3728.48,0.0
2024-01-09 09:30:00+01:00,5151.26,0.0
2024-01-09 09:45:00+01:00,6685.76,0.0
2024-01-09 10:00:00+01:00,8226.04,0.0
2024-01-09 10:15:00+01:00,9641.32,0.0
2024-01-09 10:30:00+01:00,10948.96,0.0
2024-01-09 10:45:00+01:00,12194.81,0.0
2024-01-09 11:00:00+01:00,13405.0,0.0
2024-01-09 11:15:00+01:00,14481.94,0.0
2024-01-09 11:30:00+01:00,15299.21,0.0
2024-01-09 11:45:00+01:00,15838.56,0.0
2024-01-09 12:00:00+01:00,16239.05,0.0
2024-01-09 12:15:00+01:00,16476.88,0.0
2024-01-09 12:30:00+01:00,16521.43,0.0
2024-01-09 12:45:00+01:00,16399.6,0.0
2024-01-09 13:00:00+01:00,16044.69,0.0
2024-01-09 13:15:00+01:00,15466.62,0.0
2024-01-09 13:30:00+01:00,14672.07,0.0
2024-01-09 13:45:00+01:00,13672.06,0.0
2024-01-09 14:00:00+01:00,12483.0,0.0
2024-01-09 14:15:00+01:00,11099.59,0.0
2024-01-09 14:30:00+01:00,9590.65,0.0
2024-01-09 14:45:00+01:00,7991.31,0.0
2024-01-09 15:00:00+01:00,6360.2,0.0
2024-01-09 15:15:00+01:00,4737.4,0.0
2024-01-09 15:30:00+01:00,3177.42,0.0
2024-01-09 15:45:00+01:00,1766.62,0.0
2024-01-09 16:00:00+01:00,729.57,0.0
2024-01-09 16:15:00+01:00,203.5,0.0
2024-01-09 16:30:00+01:00,41.19,0.0
2024-01-09 16:45:00+01:00,9.96,0.0
2024-01-09 17:00:00+01:00,3.8,0.0
2024-01-09 17:15:00+01:00,3.52,0.0
2024-01-09 17:30:00+01:00,4.46,0.0
2024-01-09 17:45:00+01:00,3.54,0.0
2024-01-09 18:00:00+01:00,3.86,0.0
2024-01-09 18:15:00+01:00,3.4,0.0
2024-01-09 18:30:00+01:00,3.17,0.0
2024-01-09 18:45:00+01:00,3.1,0.0
2024-01-09 19:00:00+01:00,3.68,0.0
2024-01-09 19:15:00+01:00,3.0,0.0
2024-01-09 19:30:00+01:00,2.92,0.0
2024-01-09 19:45:00+01:00,2.98,0.0
2024-01-09 20:00:00+01:00,3.61,0.0
2024-01-09 20:15:00+01:00,3.65,0.0
2024-01-09 20:30:00+01:00,3.7,0.0
2024-01-09 20:45:00+01:00,2.95,0.0
2024-01-09 21:00:00+01:00,3.0,0.0
2024-01-09 21:15:00+01:00,2.95,0.0
2024-01-09 21:30:00+01:00,2.87,0.0
2024-01-09 21:45:00+01:00,2.87,0.0
2024-01-09 22:00:00+01:00,3.43,0.0
2024-01-09 22:15:00+01:00,2.8,0.0
2024-01-09 22:30:00+01:00,2.82,0.0
2024-01-09 22:45:00+01:00,2.9,0.0
2024-01-09 23:00:00+01:00,3.5,0.0
2024-01-09 23:15:00+01:00,2.81,0.0
2024-01-09 23:30:00+01:00,2.85,0.0
2024-01-09 23:45:00+01:00,2.91,0.0
2024-01-10 00:00:00+01:00,3.64,0.0
2024-01-10 00:15:00+01:00,2.92,0.0
2024-01-10 00:30:00+01:00,2.84,0.0
2024-01-10 00:45:00+01:00,3.16,0.0
2024-01-10 01:00:00+01:00,3.51,0.0
2024-01-10 01:15:00+01:00,3.52,0.0
2024-01-10 01:30:00+01:00,3.48,0.0
2024-01-10 01:45:00+01:00,2.86,0.0
2024-01-10 02:00:00+01:00,2.82,0.0
2024-01-10 02:15:00+01:00,2.93,0.0
2024-01-10 02:30:00+01:00,2.92,0.0
2024-01-10 02:45:00+01:00,2.91,0.0
2024-01-10 03:00:00+01:00,2.88,0.0
2024-01-10 03:15:00+01:00,2.96,0.0
2024-01-10 03:30:00+01:00,2.96,0.0
2024-01-10 03:45:00+01:00,2.94,0.0
2024-01-10 04:00:00+01:00,2.9,0.0
2024-01-10 04:15:00+01:00,2.9,0.0
2024-01-10 04:30:00+01:00,2.88,0.0
2024-01-10 04:45:00+01:00,2.82,0.0
2024-01-10 05:00:00+01:00,2.72,0.0
2024-01-10 05:15:00+01:00,2.81,0.0
2024-01-10 05:30:00+01:00,2.91,0.0
2024-01-10 05:45:00+01:00,3.99,0.0
2024-01-10 06:00:00+01:00,3.07,0.0
2024-01-10 06:15:00+01:00,2.94,0.0
2024-01-10 06:30:00+01:00,2.89,0.0
2024-01-10 06:45:00+01:00,3.27,0.0
2024-01-10 07:00:00+01:00,2.72,0.0
2024-01-10 07:15:00+01:00,2.91,0.0
2024-01-10 07:30:00+01:00,3.32,0.0
2024-01-10 07:45:00+01:00,5.93,0.0
2024-01-10 08:00:00+01:00,20.07,0.0
2024-01-10 08:15:00+01:00,130.96,0.0
2024-01-10 08:30:00+01:00,559.53,0.0
2024-01-10 08:45:00+01:00,1253.99,0.0
2024-01-10 09:00:00+01:00,2205.37,0.0
2024-01-10 09:15:00+01:00,3356.31,0.0
2024-01-10 09:30:00+01:00,4710.49,0.0
2024-01-10 09:45:00+01:00,6198.87,0.0
2024-01-10 10:00:00+01:00,7609.35,0.0
2024-01-10 10:15:00+01:00,8900.38,0.0
2024-01-10 10:30:00+01:00,10082.63,0.0
2024-01-10 10:45:00+01:00,11340.82,0.0
2024-01-10 11:00:00+01:00,12428.68,0.0
2024-01-10 11:15:00+01:00,13400.9,0.0
2024-01-10 11:30:00+01:00,14272.99,0.0
2024-01-10 11:45:00+01:00,14854.95,0.0
2024-01-10 12:00:00+01:00,15402.77,0.0
2024-01-10 12:15:00+01:00,15412.11,0.0
2024-01-10 12:30:00+01:00,15421.45,0.0
2024-01-10 12:45:00+01:00,15265.97,0.0
2024-01-10 13:00:00+01:00,14933.22,0.0
2024-01-10 13:15:00+01:00,14413.78,0.0
2024-01-10 13:30:00+01:00,13709.83,0.0
2024-01-10 13:45:00+01:00,12782.41,0.0
2024-01-10 14:00:00+01:00,11657.55,0.0
2024-01-10 14:15:00+01:00,10397.29,0.0
2024-01-10 14:30:00+01:00,8994.29,0.0
2024-01-10 14:45:00+01:00,7511.22,0.0
2024-01-10 15:00:00+01:00,5994.78,0.0
2024-01-10 15:15:00+01:00,4500.07,0.0
2024-01-10 15:30:00+01:00,3073.16,0.0
2024-01-10 15:45:00+01:00,1788.46,0.0
2024-01-10 16:00:00+01:00,836.84,0.0
2024-01-10 16:15:00+01:00,288.79,0.0
2024-01-10 16:30:00+01:00,63.29,0.0
2024-01-10 16:45:00+01:00,9.83,0.0
2024-01-10 17:00:00+01:00,5.12,0.0
2024-01-10 17:15:00+01:00,4.83,0.0
2024-01-10 17:30:00+01:00,4.99,0.0
2024-01-10 17:45:00+01:00,4.83,0.0
2024-01-10 18:00:00+01:00,3.42,0.0
2024-01-10 18:15:00+01:00,3.3,0.0
2024-01-10 18:30:00+01:00,3.14,0.0
2024-01-10 18:45:00+01:00,3.25,0.0
2024-01-10 19:00:00+01:00,3.05,0.0
2024-01-10 19:15:00+01:00,3.31,0.0
2024-01-10 19:30:00+01:00,3.66,0.0
2024-01-10 19:45:00+01:00,3.68,0.0
2024-01-10 20:00:00+01:00,6.71,0.0
2024-01-10 20:15:00+01:00,5.32,0.0
2024-01-10 20:30:00+01:00,2.83,0.0
2024-01-10 20:45:00+01:00,2.9,0.0
2024-01-10 21:00:00+01:00,3.55,0.0
2024-01-10 21:15:00+01:00,3.66,0.0
2024-01-10 21:30:00+01:00,2.9,0.0
2024-01-10 21:45:00+01:00,2.99,0.0
2024-01-10 22:00:00+01:00,3.69,0.0
2024-01-10 22:15:00+01:00,2.84,0.0
2024-01-10 22:30:00+01:00,2.79,0.0
2024-01-10 22:45:00+01:00,2.83,0.0
2024-01-10 23:00:00+01:00,3.42,0.0
2024-01-10 23:15:00+01:00,2.72,0.0
2024-01-10 23:30:00+01:00,2.8,0.0
2024-01-10 23:45:00+01:00,2.74,0.0
2024-01-11 00:00:00+01:00,3.48,0.0
2024-01-11 00:15:00+01:00,2.81,0.0
2024-01-11 00:30:00+01:00,2.77,0.0
2024-01-11 00:45:00+01:00,2.75,0.0
2024-01-11 01:00:00+01:00,3.42,0.0
2024-01-11 01:15:00+01:00,2.73,0.0
2024-01-11 01:30:00+01:00,2.72,0.0
2024-01-11 01:45:00+01:00,2.76,0.0
2024-01-11 02:00:00+01:00,3.42,0.0
2024-01-11 02:15:00+01:00,2.72,0.0
2024-01-11 02:30:00+01:00,2.78,0.0
2024-01-11 02:45:00+01:00,2.8,0.0
2024-01-11 03:00:00+01:00,2.74,0.0
2024-01-11 03:15:00+01:00,2.76,0.0
2024-01-11 03:30:00+01:00,2.99,0.0
2024-01-11 03:45:00+01:00,2.57,0.0
2024-01-11 04:00:00+01:00,2.55,0.0
2024-01-11 04:15:00+01:00,2.71,0.0
2024-01-11 04:30:00+01:00,2.74,0.0
2024-01-11 04:45:00+01:00,2.75,0.0
2024-01-11 05:00:00+01:00,2.62,0.0
2024-01-11 05:15:00+01:00,2.66,0.0
2024-01-11 05:30:00+01:00,2.72,0.0
2024-01-11 05:45:00+01:00,3.25,0.0
2024-01-11 06:00:00+01:00,2.57,0.0
2024-01-11 06:15:00+01:00,2.59,0.0
2024-01-11 06:30:00+01:00,2.55,0.0
2024-01-11 06:45:00+01:00,3.36,0.0
2024-01-11 07:00:00+01:00,2.52,0.0
2024-01-11 07:15:00+01:00,2.85,0.0
2024-01-11 07:30:00+01:00,3.18,0.0
2024-01-11 07:45:00+01:00,5.19,0.0
2024-01-11 08:00:00+01:00,20.83,0.0
2024-01-11 08:15:00+01:00,125.22,0.0
2024-01-11 08:30:00+01:00,621.34,0.0
2024-01-11 08:45:00+01:00,1416.48,0.0
2024-01-11 09:00:00+01:00,2409.35,0.0
2024-01-11 09:15:00+01:00,3547.42,0.0
2024-01-11 09:30:00+01:00,4807.26,0.0
2024-01-11 09:45:00+01:00,6177.44,0.0
2024-01-11 10:00:00+01:00,7557.92,0.0
2024-01-11 10:15:00+01:00,8838.33,0.0
2024-01-11 10:30:00+01:00,10036.31,0.0
2024-01-11 10:45:00+01:00,11120.95,0.0
2024-01-11 11:00:00+01:00,12057.23,0.0
2024-01-11 11:15:00+01:00,12889.34,0.0
2024-01-11 11:30:00+01:00,13485.92,0.0
2024-01-11 11:45:00+01:00,13810.94,0.0
2024-01-11 12:00:00+01:00,13950.69,0.0
2024-01-11 12:15:00+01:00,14028.96,0.0
2024-01-11 12:30:00+01:00,13862.37,0.0
2024-01-11 12:45:00+01:00,13606.0,0.0
2024-01-11 13:00:00+01:00,13220.22,0.0
2024-01-11 13:15:00+01:00,12642.61,0.0
2024-01-11 13:30:00+01:00,11927.17,0.0
2024-01-11 13:45:00+01:00,11059.68,0.0
2024-01-11 14:00:00+01:00,10093.8,0.0
2024-01-11 14:15:00+01:00,9092.16,0.0
2024-01-11 14:30:00+01:00,7911.32,0.0
2024-01-11 14:45:00+01:00,6671.74,0.0
2024-01-11 15:00:00+01:00,5411.29,0.0
2024-01-11 15:15:00+01:00,4137.7,0.0
2024-01-11 15:30:00+01:00,2907.32,0.0
2024-01-11 15:45:00+01:00,1810.12,0.0
2024-01-11 16:00:00+01:00,912.18,0.0
2024-01-11 16:15:00+01:00,337.37,0.0
2024-01-11 16:30:00+01:00,79.34,0.0
2024-01-11 16:45:00+01:00,12.63,0.0
2024-01-11 17:00:00+01:00,6.78,0.0
2024-01-11 17:15:00+01:00,5.7,0.0
2024-01-11 17:30:00+01:00,10.51,0.0
2024-01-11 17:45:00+01:00,11.88,0.0
2024-01-11 18:00:00+01:00,3.65,0.0
2024-01-11 18:15:00+01:00,5.77,0.0
2024-01-11 18:30:00+01:00,4.0,0.0
2024-01-11 18:45:00+01:00,3.09,0.0
2024-01-11 19:00:00+01:00,3.74,0.0
2024-01-11 19:15:00+01:00,3.75,0.0
2024-01-11 19:30:00+01:00,2.98,0.0
2024-01-11 19:45:00+01:00,2.94,0.0
2024-01-11 20:00:00+01:00,5.54,0.0
2024-01-11 20:15:00+01:00,2.95,0.0
2024-01-11 20:30:00+01:00,3.39,0.0
2024-01-11 20:45:00+01:00,3.46,0.0
2024-01-11 21:00:00+01:00,4.23,0.0
2024-01-11 21:15:00+01:00,3.99,0.0
2024-01-11 21:30:00+01:00,3.28,0.0
2024-01-11 21:45:00+01:00,3.17,0.0
2024-01-11 22:00:00+01:00,3.79,0.0
2024-01-11 22:15:00+01:00,3.66,0.0
2024-01-11 22:30:00+01:00,2.9,0.0
2024-01-11 22:45:00+01:00,2.91,0.0
2024-01-11 23:00:00+01:00,2.81,0.0
2024-01-11 23:15:00+01:00,2.89,0.0
2024-01-11 23:30:00+01:00,2.99,0.0
2024-01-11 23:45:00+01:00,2.81,0.0
2024-01-12 00:00:00+01:00,3.46,0.0
2024-01-12 00:15:00+01:00,2.82,0.0
2024-01-12 00:30:00+01:00,2.79,0.0
2024-01-12 00:45:00+01:00,2.79,0.0
2024-01-12 01:00:00+01:00,3.05,0.0
2024-01-12 01:15:00+01:00,2.94,0.0
2024-01-12 01:30:00+01:00,2.91,0.0
2024-01-12 01:45:00+01:00,2.96,0.0
2024-01-12 02:00:00+01:00,3.62,0.0
2024-01-12 02:15:00+01:00,2.87,0.0
2024-01-12 02:30:00+01:00,2.9,0.0
2024-01-12 02:45:00+01:00,2.93,0.0
2024-01-12 03:00:00+01:00,2.93,0.0
2024-01-12 03:15:00+01:00,3.31,0.0
2024-01-12 03:30:00+01:00,3.77,0.0
2024-01-12 03:45:00+01:00,2.99,0.0
2024-01-12 04:00:00+01:00,2.85,0.0
2024-01-12 04:15:00+01:00,2.89,0.0
2024-01-12 04:30:00+01:00,2.83,0.0
2024-01-12 04:45:00+01:00,2.81,0.0
2024-01-12 05:00:00+01:00,2.75,0.0
2024-01-12 05:15:00+01:00,2.89,0.0
2024-01-12 05:30:00+01:00,2.93,0.0
2024-01-12 05:45:00+01:00,3.98,0.0
2024-01-12 06:00:00+01:00,3.02,0.0
2024-01-12 06:15:00+01:00,2.97,0.0
2024-01-12 06:30:00+01:00,2.84,0.0
2024-01-12 06:45:00+01:00,2.88,0.0
2024-01-12 07:00:00+01:00,4.01,0.0
2024-01-12 07:15:00+01:00,3.84,0.0
2024-01-12 07:30:00+01:00,3.23,0.0
2024-01-12 07:45:00+01:00,5.87,0.0
2024-01-12 08:00:00+01:00,10.85,0.0
2024-01-12 08:15:00+01:00,51.7,0.0
2024-01-12 08:30:00+01:00,278.39,0.0
2024-01-12 08:45:00+01:00,527.98,0.0
2024-01-12 09:00:00+01:00,840.48,0.0
2024-01-12 09:15:00+01:00,1219.03,0.0
2024-01-12 09:30:00+01:00,1600.53,0.0
2024-01-12 09:45:00+01:00,1975.74,0.0
2024-01-12 10:00:00+01:00,2343.51,0.0
2024-01-12 10:15:00+01:00,2689.04,0.0
2024-01-12 10:30:00+01:00,3011.85,0.0
2024-01-12 10:45:00+01:00,3327.77,0.0
2024-01-12 11:00:00+01:00,3656.61,0.0
2024-01-12 11:15:00+01:00,3925.13,0.0
2024-01-12 11:30:00+01:00,4136.03,0.0
2024-01-12 11:45:00+01:00,4306.8,0.0
