,Hydro Pumped Storage,Hydro Pumped Storage
,Actual Aggregated,Actual Consumption
timestamp,,
2024-11-25 18:15:00+01:00,3725.82,309.78
2024-11-25 18:30:00+01:00,3967.88,291.58
2024-11-25 18:45:00+01:00,3672.33,315.58
2024-11-25 19:00:00+01:00,3853.95,182.79
2024-11-25 19:15:00+01:00,3254.55,244.48
2024-11-25 19:30:00+01:00,2655.1,267.78
2024-11-25 19:45:00+01:00,1903.02,331.52
2024-11-25 20:00:00+01:00,2613.43,263.98
2024-11-25 20:15:00+01:00,2408.61,195.31
2024-11-25 20:30:00+01:00,1791.72,242.87
2024-11-25 20:45:00+01:00,1417.43,415.93
2024-11-25 21:00:00+01:00,1590.69,170.88
2024-11-25 21:15:00+01:00,1168.99,184.04
2024-11-25 21:30:00+01:00,843.54,354.0
2024-11-25 21:45:00+01:00,728.18,414.02
2024-11-25 22:00:00+01:00,1047.44,167.35
2024-11-25 22:15:00+01:00,895.61,202.28
2024-11-25 22:30:00+01:00,877.82,188.26
2024-11-25 22:45:00+01:00,471.68,488.69
2024-11-25 23:00:00+01:00,819.14,462.12
2024-11-25 23:15:00+01:00,241.66,695.77
2024-11-25 23:30:00+01:00,131.51,855.14
2024-11-25 23:45:00+01:00,56.92,1569.28
2024-11-26 00:00:00+01:00,150.22,1737.9
2024-11-26 00:15:00+01:00,48.81,2461.43
2024-11-26 00:30:00+01:00,27.1,3296.44
2024-11-26 00:45:00+01:00,19.32,3512.83
2024-11-26 01:00:00+01:00,21.14,3287.75
2024-11-26 01:15:00+01:00,15.68,3474.32
2024-11-26 01:30:00+01:00,7.02,4136.0
2024-11-26 01:45:00+01:00,6.87,4883.63
2024-11-26 02:00:00+01:00,7.8,5326.23
2024-11-26 02:15:00+01:00,5.42,5131.54
2024-11-26 02:30:00+01:00,1.83,5027.67
2024-11-26 02:45:00+01:00,7.64,5242.92
2024-11-26 03:00:00+01:00,14.66,5126.04
2024-11-26 03:15:00+01:00,27.18,5218.87
2024-11-26 03:30:00+01:00,39.54,5217.86
2024-11-26 03:45:00+01:00,53.32,5171.7
2024-11-26 04:00:00+01:00,51.25,5172.22
2024-11-26 04:15:00+01:00,8.04,5292.28
2024-11-26 04:30:00+01:00,12.64,5040.54
2024-11-26 04:45:00+01:00,34.36,4434.21
2024-11-26 05:00:00+01:00,256.83,3537.33
2024-11-26 05:15:00+01:00,237.4,2909.3
2024-11-26 05:30:00+01:00,695.67,2139.5
2024-11-26 05:45:00+01:00,1063.19,1666.76
2024-11-26 06:00:00+01:00,241.58,1572.86
2024-11-26 06:15:00+01:00,493.27,384.08
2024-11-26 06:30:00+01:00,657.76,206.86
2024-11-26 06:45:00+01:00,998.29,197.59
2024-11-26 07:00:00+01:00,1011.26,25.16
2024-11-26 07:15:00+01:00,880.94,7.25
2024-11-26 07:30:00+01:00,1110.84,7.21
2024-11-26 07:45:00+01:00,1429.88,7.71
2024-11-26 08:00:00+01:00,3542.05,8.72
2024-11-26 08:15:00+01:00,2487.22,6.21
2024-11-26 08:30:00+01:00,2519.52,4.65
2024-11-26 08:45:00+01:00,1849.92,6.78
2024-11-26 09:00:00+01:00,1707.2,22.15
2024-11-26 09:15:00+01:00,1065.49,16.35
2024-11-26 09:30:00+01:00,855.21,82.43
2024-11-26 09:45:00+01:00,589.13,151.79
2024-11-26 10:00:00+01:00,643.07,322.84
2024-11-26 10:15:00+01:00,302.4,883.35
2024-11-26 10:30:00+01:00,171.55,889.91
2024-11-26 10:45:00+01:00,206.61,1176.01
2024-11-26 11:00:00+01:00,74.2,2016.02
2024-11-26 11:15:00+01:00,57.3,1466.48
2024-11-26 11:30:00+01:00,124.31,1897.02
2024-11-26 11:45:00+01:00,148.55,2060.87
2024-11-26 12:00:00+01:00,128.16,1544.05
2024-11-26 12:15:00+01:00,89.31,1507.64
2024-11-26 12:30:00+01:00,146.07,1283.07
2024-11-26 12:45:00+01:00,163.41,1535.54
2024-11-26 13:00:00+01:00,151.85,1025.85
2024-11-26 13:15:00+01:00,130.81,793.08
2024-11-26 13:30:00+01:00,367.24,745.0
2024-11-26 13:45:00+01:00,489.82,482.12
2024-11-26 14:00:00+01:00,347.49,362.09
2024-11-26 14:15:00+01:00,616.5,324.41
2024-11-26 14:30:00+01:00,1100.88,42.96
2024-11-26 14:45:00+01:00,1585.99,12.54
2024-11-26 15:00:00+01:00,1259.89,11.15
2024-11-26 15:15:00+01:00,1542.73,13.44
2024-11-26 15:30:00+01:00,2412.58,6.18
2024-11-26 15:45:00+01:00,2757.84,3.3
2024-11-26 16:00:00+01:00,1870.64,218.0
2024-11-26 16:15:00+01:00,2077.74,14.81
2024-11-26 16:30:00+01:00,2467.27,233.94
2024-11-26 16:45:00+01:00,2718.16,3.62
2024-11-26 17:00:00+01:00,2939.82,272.36
2024-11-26 17:15:00+01:00,2733.94,426.09
2024-11-26 17:30:00+01:00,2474.03,359.8
2024-11-26 17:45:00+01:00,2266.87,308.77
2024-11-26 18:00:00+01:00,3582.96,36.43
2024-11-26 18:15:00+01:00,3587.17,57.15
2024-11-26 18:30:00+01:00,3645.39,81.59
2024-11-26 18:45:00+01:00,3261.17,14.21
2024-11-26 19:00:00+01:00,2953.84,3.86
2024-11-26 19:15:00+01:00,2042.55,145.47
2024-11-26 19:30:00+01:00,1737.97,218.73
2024-11-26 19:45:00+01:00,1473.54,220.31
2024-11-26 20:00:00+01:00,1883.97,187.29
2024-11-26 20:15:00+01:00,1412.55,120.86
2024-11-26 20:30:00+01:00,938.5,69.87
2024-11-26 20:45:00+01:00,757.34,321.97
2024-11-26 21:00:00+01:00,832.98,39.83
2024-11-26 21:15:00+01:00,704.97,10.03
2024-11-26 21:30:00+01:00,273.43,81.44
2024-11-26 21:45:00+01:00,181.77,338.13
2024-11-26 22:00:00+01:00,821.92,22.28
2024-11-26 22:15:00+01:00,618.33,10.58
2024-11-26 22:30:00+01:00,401.06,82.22
2024-11-26 22:45:00+01:00,29.08,496.97
2024-11-26 23:00:00+01:00,264.18,957.43
2024-11-26 23:15:00+01:00,54.27,542.59
2024-11-26 23:30:00+01:00,30.48,539.52
2024-11-26 23:45:00+01:00,23.63,1050.6
2024-11-27 00:00:00+01:00,19.93,1385.61
2024-11-27 00:15:00+01:00,18.85,1484.37
2024-11-27 00:30:00+01:00,10.57,2141.93
2024-11-27 00:45:00+01:00,13.39,2557.24
2024-11-27 01:00:00+01:00,159.95,2040.9
2024-11-27 01:15:00+01:00,98.07,2609.64
2024-11-27 01:30:00+01:00,24.36,3049.2
2024-11-27 01:45:00+01:00,6.66,3174.38
2024-11-27 02:00:00+01:00,7.17,3610.33
2024-11-27 02:15:00+01:00,14.8,3431.63
2024-11-27 02:30:00+01:00,31.43,2881.61
2024-11-27 02:45:00+01:00,75.03,2816.68
2024-11-27 03:00:00+01:00,81.44,2523.04
2024-11-27 03:15:00+01:00,54.98,2381.47
2024-11-27 03:30:00+01:00,49.32,2120.45
2024-11-27 03:45:00+01:00,57.71,2018.92
2024-11-27 04:00:00+01:00,14.71,1620.34
2024-11-27 04:15:00+01:00,14.59,1198.33
2024-11-27 04:30:00+01:00,86.6,931.55
2024-11-27 04:45:00+01:00,148.41,897.45
2024-11-27 05:00:00+01:00,177.61,1002.24
2024-11-27 05:15:00+01:00,162.8,653.03
2024-11-27 05:30:00+01:00,276.19,211.86
2024-11-27 05:45:00+01:00,1196.19,111.14
2024-11-27 06:00:00+01:00,705.96,129.53
2024-11-27 06:15:00+01:00,1806.74,6.68
2024-11-27 06:30:00+01:00,2565.83,6.85
2024-11-27 06:45:00+01:00,3547.87,6.05
2024-11-27 07:00:00+01:00,4332.6,2.48
2024-11-27 07:15:00+01:00,4995.06,1.57
2024-11-27 07:30:00+01:00,5237.59,2.21
2024-11-27 07:45:00+01:00,5341.42,1.66
2024-11-27 08:00:00+01:00,5373.74,1.97
2024-11-27 08:15:00+01:00,5377.77,2.09
2024-11-27 08:30:00+01:00,5106.94,1.85
2024-11-27 08:45:00+01:00,4410.97,1.58
2024-11-27 09:00:00+01:00,4423.83,2.0
2024-11-27 09:15:00+01:00,3801.25,70.14
2024-11-27 09:30:00+01:00,3169.2,268.74
2024-11-27 09:45:00+01:00,2136.52,316.83
2024-11-27 10:00:00+01:00,2762.61,113.82
2024-11-27 10:15:00+01:00,2415.93,90.43
2024-11-27 10:30:00+01:00,2055.38,86.62
2024-11-27 10:45:00+01:00,1593.21,281.04
2024-11-27 11:00:00+01:00,1632.14,287.86
2024-11-27 11:15:00+01:00,1826.16,167.2
2024-11-27 11:30:00+01:00,1858.34,188.69
2024-11-27 11:45:00+01:00,1702.25,379.1
2024-11-27 12:00:00+01:00,776.91,153.59
2024-11-27 12:15:00+01:00,753.73,424.91
2024-11-27 12:30:00+01:00,552.79,490.07
2024-11-27 12:45:00+01:00,450.07,589.08
2024-11-27 13:00:00+01:00,763.09,550.58
2024-11-27 13:15:00+01:00,563.04,364.27
2024-11-27 13:30:00+01:00,601.38,330.29
2024-11-27 13:45:00+01:00,498.21,360.92
2024-11-27 14:00:00+01:00,1114.84,334.74
2024-11-27 14:15:00+01:00,434.95,417.24
2024-11-27 14:30:00+01:00,632.96,399.56
2024-11-27 14:45:00+01:00,369.07,352.26
2024-11-27 15:00:00+01:00,478.24,331.43
2024-11-27 15:15:00+01:00,960.44,601.74
2024-11-27 15:30:00+01:00,864.23,584.14
2024-11-27 15:45:00+01:00,563.76,643.53
2024-11-27 16:00:00+01:00,754.61,444.71
2024-11-27 16:15:00+01:00,634.07,783.21
2024-11-27 16:30:00+01:00,350.04,781.95
2024-11-27 16:45:00+01:00,777.12,1207.32
2024-11-27 17:00:00+01:00,362.33,801.99
2024-11-27 17:15:00+01:00,427.6,922.73
2024-11-27 17:30:00+01:00,421.7,1389.86
2024-11-27 17:45:00+01:00,334.87,1634.68
2024-11-27 18:00:00+01:00,356.3,604.25
2024-11-27 18:15:00+01:00,285.55,615.34
2024-11-27 18:30:00+01:00,179.22,1150.64
2024-11-27 18:45:00+01:00,181.43,1390.0
2024-11-27 19:00:00+01:00,515.84,623.89
2024-11-27 19:15:00+01:00,337.59,900.65
2024-11-27 19:30:00+01:00,163.6,1233.74
2024-11-27 19:45:00+01:00,176.71,1615.32
2024-11-27 20:00:00+01:00,577.64,1465.01
2024-11-27 20:15:00+01:00,357.5,1421.47
2024-11-27 20:30:00+01:00,272.37,2012.16
2024-11-27 20:45:00+01:00,264.39,2397.55
2024-11-27 21:00:00+01:00,349.38,1780.33
2024-11-27 21:15:00+01:00,20.63,2215.88
2024-11-27 21:30:00+01:00,15.06,2694.09
2024-11-27 21:45:00+01:00,7.8,3582.19
2024-11-27 22:00:00+01:00,420.67,2367.36
2024-11-27 22:15:00+01:00,32.16,3073.73
2024-11-27 22:30:00+01:00,15.24,2940.08
2024-11-27 22:45:00+01:00,82.91,3894.26
2024-11-27 23:00:00+01:00,201.76,2928.47
2024-11-27 23:15:00+01:00,92.15,3624.19
2024-11-27 23:30:00+01:00,65.34,3826.76
2024-11-27 23:45:00+01:00,67.19,4080.15
2024-11-28 00:00:00+01:00,18.43,4843.8
2024-11-28 00:15:00+01:00,24.11,4687.45
2024-11-28 00:30:00+01:00,25.59,5378.56
2024-11-28 00:45:00+01:00,9.18,5317.15
2024-11-28 01:00:00+01:00,63.99,5077.18
2024-11-28 01:15:00+01:00,89.27,4888.92
2024-11-28 01:30:00+01:00,23.33,5530.33
2024-11-28 01:45:00+01:00,21.92,5446.1
2024-11-28 02:00:00+01:00,28.63,5612.84
2024-11-28 02:15:00+01:00,32.51,5311.81
2024-11-28 02:30:00+01:00,29.52,5318.74
2024-11-28 02:45:00+01:00,24.08,5302.2
2024-11-28 03:00:00+01:00,4.25,5298.37
2024-11-28 03:15:00+01:00,13.74,5101.55
2024-11-28 03:30:00+01:00,43.63,5157.81
2024-11-28 03:45:00+01:00,80.96,5174.16
2024-11-28 04:00:00+01:00,69.62,5099.47
2024-11-28 04:15:00+01:00,11.71,5057.66
2024-11-28 04:30:00+01:00,33.51,4818.76
2024-11-28 04:45:00+01:00,145.19,4598.75
2024-11-28 05:00:00+01:00,179.15,4395.02
2024-11-28 05:15:00+01:00,194.68,4279.46
2024-11-28 05:30:00+01:00,385.01,3520.31
2024-11-28 05:45:00+01:00,976.15,3112.59
2024-11-28 06:00:00+01:00,415.47,3452.59
2024-11-28 06:15:00+01:00,305.37,2704.47
2024-11-28 06:30:00+01:00,373.99,1888.81
2024-11-28 06:45:00+01:00,287.28,1514.67
2024-11-28 07:00:00+01:00,304.82,1296.53
2024-11-28 07:15:00+01:00,440.83,604.0
2024-11-28 07:30:00+01:00,606.13,264.4
2024-11-28 07:45:00+01:00,785.29,26.23
2024-11-28 08:00:00+01:00,589.84,15.32
2024-11-28 08:15:00+01:00,1188.4,14.92
2024-11-28 08:30:00+01:00,1275.87,9.61
2024-11-28 08:45:00+01:00,1261.07,9.84
2024-11-28 09:00:00+01:00,469.36,20.05
2024-11-28 09:15:00+01:00,281.49,14.12
2024-11-28 09:30:00+01:00,197.89,59.18
2024-11-28 09:45:00+01:00,114.64,64.37
2024-11-28 10:00:00+01:00,753.61,537.36
2024-11-28 10:15:00+01:00,496.95,1023.96
2024-11-28 10:30:00+01:00,440.82,1306.84
2024-11-28 10:45:00+01:00,462.0,1376.9
2024-11-28 11:00:00+01:00,638.94,285.61
2024-11-28 11:15:00+01:00,491.08,797.51
2024-11-28 11:30:00+01:00,531.69,1061.21
2024-11-28 11:45:00+01:00,475.66,1048.7
2024-11-28 12:00:00+01:00,523.22,1340.61
2024-11-28 12:15:00+01:00,470.11,1434.48
2024-11-28 12:30:00+01:00,420.84,1341.28
2024-11-28 12:45:00+01:00,360.33,1479.46
2024-11-28 13:00:00+01:00,348.96,885.66
2024-11-28 13:15:00+01:00,221.19,734.95
2024-11-28 13:30:00+01:00,278.95,561.23
2024-11-28 13:45:00+01:00,315.92,524.09
2024-11-28 14:00:00+01:00,184.91,2008.65
2024-11-28 14:15:00+01:00,291.31,1011.02
2024-11-28 14:30:00+01:00,257.09,648.93
2024-11-28 14:45:00+01:00,227.32,493.66
2024-11-28 15:00:00+01:00,107.66,960.3
2024-11-28 15:15:00+01:00,123.29,370.08
2024-11-28 15:30:00+01:00,113.76,563.67
2024-11-28 15:45:00+01:00,181.45,703.1
2024-11-28 16:00:00+01:00,560.86,1289.44
2024-11-28 16:15:00+01:00,664.39,654.28
2024-11-28 16:30:00+01:00,700.67,273.7
2024-11-28 16:45:00+01:00,1025.78,391.04
2024-11-28 17:00:00+01:00,1461.14,125.33
2024-11-28 17:15:00+01:00,2857.29,212.38
2024-11-28 17:30:00+01:00,3244.01,176.13
2024-11-28 17:45:00+01:00,3577.39,168.53
2024-11-28 18:00:00+01:00,3143.2,306.56
2024-11-28 18:15:00+01:00,3150.28,190.53
2024-11-28 18:30:00+01:00,3274.07,66.07
2024-11-28 18:45:00+01:00,3287.88,122.02
2024-11-28 19:00:00+01:00,2462.39,116.23
2024-11-28 19:15:00+01:00,2271.28,98.21
2024-11-28 19:30:00+01:00,2330.16,109.99
2024-11-28 19:45:00+01:00,1913.75,104.31
2024-11-28 20:00:00+01:00,1630.57,140.18
2024-11-28 20:15:00+01:00,965.98,183.34
2024-11-28 20:30:00+01:00,252.86,154.64
2024-11-28 20:45:00+01:00,226.32,247.35
2024-11-28 21:00:00+01:00,237.77,134.47
2024-11-28 21:15:00+01:00,183.91,231.31
2024-11-28 21:30:00+01:00,134.12,313.71
2024-11-28 21:45:00+01:00,60.2,901.61
2024-11-28 22:00:00+01:00,161.01,162.33
2024-11-28 22:15:00+01:00,111.64,118.51
2024-11-28 22:30:00+01:00,168.03,182.43
2024-11-28 22:45:00+01:00,159.43,525.83
2024-11-28 23:00:00+01:00,189.35,498.03
2024-11-28 23:15:00+01:00,59.4,476.44
2024-11-28 23:30:00+01:00,141.82,627.83
2024-11-28 23:45:00+01:00,144.94,1014.25
2024-11-29 00:00:00+01:00,577.75,212.48
2024-11-29 00:15:00+01:00,455.88,227.09
2024-11-29 00:30:00+01:00,171.27,561.52
2024-11-29 00:45:00+01:00,122.53,899.2
2024-11-29 01:00:00+01:00,92.17,1148.47
2024-11-29 01:15:00+01:00,102.68,1411.56
2024-11-29 01:30:00+01:00,28.38,1778.16
2024-11-29 01:45:00+01:00,29.02,1817.46
2024-11-29 02:00:00+01:00,32.73,2087.76
2024-11-29 02:15:00+01:00,111.37,2213.75
2024-11-29 02:30:00+01:00,12.24,2241.08
2024-11-29 02:45:00+01:00,5.89,2168.23
2024-11-29 03:00:00+01:00,1.36,2632.04
2024-11-29 03:15:00+01:00,1.57,2723.27
2024-11-29 03:30:00+01:00,2.04,3031.62
2024-11-29 03:45:00+01:00,27.18,2972.69
2024-11-29 04:00:00+01:00,154.35,2751.64
2024-11-29 04:15:00+01:00,90.98,2367.12
2024-11-29 04:30:00+01:00,3.04,2529.84
2024-11-29 04:45:00+01:00,38.79,1947.84
2024-11-29 05:00:00+01:00,41.04,1447.52
2024-11-29 05:15:00+01:00,92.92,1560.11
2024-11-29 05:30:00+01:00,171.46,806.3
2024-11-29 05:45:00+01:00,304.29,427.22
2024-11-29 06:00:00+01:00,375.7,1142.0
2024-11-29 06:15:00+01:00,607.25,454.66
2024-11-29 06:30:00+01:00,1131.68,9.57
2024-11-29 06:45:00+01:00,1919.98,4.79
2024-11-29 07:00:00+01:00,2433.82,3.52
2024-11-29 07:15:00+01:00,3657.31,3.43
2024-11-29 07:30:00+01:00,4231.28,2.91
2024-11-29 07:45:00+01:00,4711.38,2.62
2024-11-29 08:00:00+01:00,5087.35,2.81
2024-11-29 08:15:00+01:00,4892.22,3.51
2024-11-29 08:30:00+01:00,4742.12,3.14
2024-11-29 08:45:00+01:00,4318.7,3.2
2024-11-29 09:00:00+01:00,4120.08,3.55
2024-11-29 09:15:00+01:00,3394.39,7.49
2024-11-29 09:30:00+01:00,2624.13,9.25
2024-11-29 09:45:00+01:00,2509.35,118.31
2024-11-29 10:00:00+01:00,2525.15,130.69
2024-11-29 10:15:00+01:00,1538.77,376.22
2024-11-29 10:30:00+01:00,996.24,453.26
2024-11-29 10:45:00+01:00,575.45,509.98
2024-11-29 11:00:00+01:00,905.71,404.86
2024-11-29 11:15:00+01:00,579.94,517.08
2024-11-29 11:30:00+01:00,398.32,552.27
2024-11-29 11:45:00+01:00,230.64,913.06
2024-11-29 12:00:00+01:00,297.26,564.33
2024-11-29 12:15:00+01:00,127.58,216.08
2024-11-29 12:30:00+01:00,235.84,187.07
2024-11-29 12:45:00+01:00,195.22,332.69
2024-11-29 13:00:00+01:00,136.41,544.59
2024-11-29 13:15:00+01:00,126.82,541.33
2024-11-29 13:30:00+01:00,221.85,180.25
2024-11-29 13:45:00+01:00,174.32,160.73
2024-11-29 14:00:00+01:00,158.31,262.38
2024-11-29 14:15:00+01:00,237.7,259.25
2024-11-29 14:30:00+01:00,636.49,147.03
2024-11-29 14:45:00+01:00,1122.62,92.44
2024-11-29 15:00:00+01:00,1743.74,146.04
2024-11-29 15:15:00+01:00,2003.66,151.52
2024-11-29 15:30:00+01:00,2055.41,18.7
2024-11-29 15:45:00+01:00,2400.11,8.62
2024-11-29 16:00:00+01:00,2299.19,6.93
2024-11-29 16:15:00+01:00,2745.27,4.85
2024-11-29 16:30:00+01:00,3301.75,3.82
2024-11-29 16:45:00+01:00,3399.28,4.02
2024-11-29 17:00:00+01:00,4595.86,23.72
2024-11-29 17:15:00+01:00,4385.08,20.09
2024-11-29 17:30:00+01:00,4127.67,40.3
2024-11-29 17:45:00+01:00,3721.82,90.47
2024-11-29 18:00:00+01:00,3668.52,177.61
2024-11-29 18:15:00+01:00,2822.55,179.14
2024-11-29 18:30:00+01:00,1972.92,200.54
2024-11-29 18:45:00+01:00,1686.85,190.13
2024-11-29 19:00:00+01:00,1600.07,145.94
2024-11-29 19:15:00+01:00,1047.34,146.51
2024-11-29 19:30:00+01:00,630.79,152.18
2024-11-29 19:45:00+01:00,449.95,151.65
2024-11-29 20:00:00+01:00,759.64,143.27
2024-11-29 20:15:00+01:00,554.01,156.61
2024-11-29 20:30:00+01:00,152.03,269.26
2024-11-29 20:45:00+01:00,135.46,271.98
2024-11-29 21:00:00+01:00,633.46,165.82
2024-11-29 21:15:00+01:00,192.06,343.56
2024-11-29 21:30:00+01:00,240.77,636.46
2024-11-29 21:45:00+01:00,182.89,1327.69
2024-11-29 22:00:00+01:00,397.28,1822.87
2024-11-29 22:15:00+01:00,408.67,772.08
2024-11-29 22:30:00+01:00,311.62,736.97
2024-11-29 22:45:00+01:00,216.64,1621.42
2024-11-29 23:00:00+01:00,375.95,413.04
2024-11-29 23:15:00+01:00,323.54,865.62
2024-11-29 23:30:00+01:00,191.8,752.95
2024-11-29 23:45:00+01:00,140.48,1313.29
2024-11-30 00:00:00+01:00,252.98,290.48
2024-11-30 00:15:00+01:00,153.13,355.58
2024-11-30 00:30:00+01:00,64.27,670.62
2024-11-30 00:45:00+01:00,50.77,895.7
2024-11-30 01:00:00+01:00,192.06,569.12
2024-11-30 01:15:00+01:00,180.87,1100.62
2024-11-30 01:30:00+01:00,65.56,917.72
2024-11-30 01:45:00+01:00,47.2,1186.98
2024-11-30 02:00:00+01:00,12.34,1181.04
2024-11-30 02:15:00+01:00,119.39,1835.22
2024-11-30 02:30:00+01:00,9.29,1971.56
2024-11-30 02:45:00+01:00,5.67,2228.39
2024-11-30 03:00:00+01:00,4.75,4223.93
2024-11-30 03:15:00+01:00,4.74,4326.28
2024-11-30 03:30:00+01:00,4.65,4532.52
2024-11-30 03:45:00+01:00,3.79,4753.79
2024-11-30 04:00:00+01:00,3.67,4824.48
2024-11-30 04:15:00+01:00,4.53,4792.43
2024-11-30 04:30:00+01:00,4.28,4437.86
2024-11-30 04:45:00+01:00,4.41,4554.26
2024-11-30 05:00:00+01:00,6.97,3694.35
2024-11-30 05:15:00+01:00,5.51,3622.45
2024-11-30 05:30:00+01:00,11.67,3624.82
2024-11-30 05:45:00+01:00,5.37,3675.97
2024-11-30 06:00:00+01:00,4.31,2922.35
2024-11-30 06:15:00+01:00,4.18,2270.92
2024-11-30 06:30:00+01:00,4.17,1866.84
2024-11-30 06:45:00+01:00,69.08,1763.69
2024-11-30 07:00:00+01:00,96.45,1223.95
2024-11-30 07:15:00+01:00,152.44,1475.14
2024-11-30 07:30:00+01:00,163.71,910.64
2024-11-30 07:45:00+01:00,181.91,513.18
2024-11-30 08:00:00+01:00,330.99,252.52
2024-11-30 08:15:00+01:00,296.69,213.9
2024-11-30 08:30:00+01:00,147.44,426.79
2024-11-30 08:45:00+01:00,138.19,946.91
2024-11-30 09:00:00+01:00,234.66,647.49
2024-11-30 09:15:00+01:00,213.93,1349.96
2024-11-30 09:30:00+01:00,176.57,1512.75
2024-11-30 09:45:00+01:00,209.01,1645.15
2024-11-30 10:00:00+01:00,74.51,2090.45
2024-11-30 10:15:00+01:00,3.89,3288.43
2024-11-30 10:30:00+01:00,5.8,3945.95
2024-11-30 10:45:00+01:00,3.43,4379.7
2024-11-30 11:00:00+01:00,124.19,3895.44
2024-11-30 11:15:00+01:00,70.15,4266.92
2024-11-30 11:30:00+01:00,6.23,3964.16
2024-11-30 11:45:00+01:00,7.2,4153.63
2024-11-30 12:00:00+01:00,117.6,3746.18
2024-11-30 12:15:00+01:00,665.84,3874.84
2024-11-30 12:30:00+01:00,49.86,3022.9
2024-11-30 12:45:00+01:00,23.92,2938.72
2024-11-30 13:00:00+01:00,14.51,3402.55
2024-11-30 13:15:00+01:00,14.94,3241.81
2024-11-30 13:30:00+01:00,47.27,3018.32
2024-11-30 13:45:00+01:00,43.97,2447.03
2024-11-30 14:00:00+01:00,143.73,1460.86
2024-11-30 14:15:00+01:00,559.4,508.56
2024-11-30 14:30:00+01:00,1069.66,253.13
2024-11-30 14:45:00+01:00,1586.9,194.84
2024-11-30 15:00:00+01:00,579.2,183.19
2024-11-30 15:15:00+01:00,1158.3,96.6
2024-11-30 15:30:00+01:00,1593.63,31.22
2024-11-30 15:45:00+01:00,2160.38,9.68
2024-11-30 16:00:00+01:00,2420.36,128.22
2024-11-30 16:15:00+01:00,3021.46,89.79
2024-11-30 16:30:00+01:00,3060.86,65.24
2024-11-30 16:45:00+01:00,2987.22,8.92
2024-11-30 17:00:00+01:00,3799.03,7.12
2024-11-30 17:15:00+01:00,3352.08,72.92
2024-11-30 17:30:00+01:00,3317.09,149.58
2024-11-30 17:45:00+01:00,3000.54,170.13
2024-11-30 18:00:00+01:00,3649.59,14.83
2024-11-30 18:15:00+01:00,3655.94,89.37
2024-11-30 18:30:00+01:00,3611.09,37.38
2024-11-30 18:45:00+01:00,3140.27,103.78
2024-11-30 19:00:00+01:00,2357.84,165.21
2024-11-30 19:15:00+01:00,2028.32,250.37
2024-11-30 19:30:00+01:00,1878.77,203.92
2024-11-30 19:45:00+01:00,1634.08,276.27
2024-11-30 20:00:00+01:00,1862.06,217.55
2024-11-30 20:15:00+01:00,1733.34,259.12
2024-11-30 20:30:00+01:00,1267.47,168.05
2024-11-30 20:45:00+01:00,1078.37,281.82
2024-11-30 21:00:00+01:00,747.37,131.09
2024-11-30 21:15:00+01:00,630.39,133.28
2024-11-30 21:30:00+01:00,509.17,158.24
2024-11-30 21:45:00+01:00,567.86,177.86
2024-11-30 22:00:00+01:00,2145.73,36.84
2024-11-30 22:15:00+01:00,836.73,53.57
2024-11-30 22:30:00+01:00,969.97,23.92
2024-11-30 22:45:00+01:00,876.27,20.88
2024-11-30 23:00:00+01:00,553.09,18.76
2024-11-30 23:15:00+01:00,300.04,218.84
2024-11-30 23:30:00+01:00,256.0,29.21
2024-11-30 23:45:00+01:00,188.67,142.95
2024-12-01 00:00:00+01:00,55.02,291.41
2024-12-01 00:15:00+01:00,19.8,359.05
2024-12-01 00:30:00+01:00,96.32,383.46
2024-12-01 00:45:00+01:00,95.18,392.01
2024-12-01 01:00:00+01:00,2.06,536.57
2024-12-01 01:15:00+01:00,2.16,856.72
2024-12-01 01:30:00+01:00,2.23,766.66
2024-12-01 01:45:00+01:00,1.97,1025.18
2024-12-01 02:00:00+01:00,2.77,1499.74
2024-12-01 02:15:00+01:00,2.04,1729.81
2024-12-01 02:30:00+01:00,1.89,1793.04
2024-12-01 02:45:00+01:00,2.41,1885.96
2024-12-01 03:00:00+01:00,2.55,2032.65
2024-12-01 03:15:00+01:00,2.23,2105.64
2024-12-01 03:30:00+01:00,15.38,2054.31
2024-12-01 03:45:00+01:00,8.23,1979.98
2024-12-01 04:00:00+01:00,3.5,2529.56
2024-12-01 04:15:00+01:00,1.8,2607.65
2024-12-01 04:30:00+01:00,2.12,2557.28
2024-12-01 04:45:00+01:00,2.23,2551.06
2024-12-01 05:00:00+01:00,2.54,2317.19
2024-12-01 05:15:00+01:00,2.69,2376.45
2024-12-01 05:30:00+01:00,2.91,2332.28
2024-12-01 05:45:00+01:00,1.68,2304.86
2024-12-01 06:00:00+01:00,2.11,1365.37
2024-12-01 06:15:00+01:00,8.72,859.01
2024-12-01 06:30:00+01:00,34.86,474.25
2024-12-01 06:45:00+01:00,64.91,544.91
2024-12-01 07:00:00+01:00,160.06,263.76
2024-12-01 07:15:00+01:00,199.81,24.82
2024-12-01 07:30:00+01:00,355.92,13.76
2024-12-01 07:45:00+01:00,373.7,13.12
2024-12-01 08:00:00+01:00,470.68,13.3
2024-12-01 08:15:00+01:00,639.06,12.17
2024-12-01 08:30:00+01:00,837.42,10.48
2024-12-01 08:45:00+01:00,677.42,10.01
2024-12-01 09:00:00+01:00,828.73,17.29
2024-12-01 09:15:00+01:00,437.25,237.52
2024-12-01 09:30:00+01:00,351.64,238.89
2024-12-01 09:45:00+01:00,91.14,676.86
